indv	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
NA18986	0.0141	-0.0235	6e-04	0.003	0.002	0.0103	3e-04	-0.0076	0.0064	-0.0058	-0.0053	-0.0038	0.0028	-0.0032	-0.0081	0.0011	0.0124	-0.0044	-0.0016	0.005
NA18987	0.0111	-0.016	-0.0034	0.0076	0.0092	0.0233	2e-04	0.0046	-0.01	-0.0118	-0.0076	-0.0063	-3e-04	0.0078	-0.002	0.0187	0.014	-0.0011	-3e-04	0.0134
NA18988	0.0131	-0.0243	-0.011	0.0116	0.0318	0.0072	0.0034	2e-04	-0.0062	-0.0033	-0.0039	0.0037	0.0016	-0.0049	-0.0037	-0.0049	0.0124	-0.01	0.0047	0.0146
NA18989	0.0087	-0.0108	-0.0027	0.0075	0.0151	0.0099	-0.016	0.0067	0.0188	-0.0145	0.0027	0.0114	0.0041	9e-04	-0.0051	-0.0067	9e-04	-4e-04	-0.0041	-0.0088
NA18990	0.0113	-0.0223	-0.0106	0.0086	0.0296	-0.0143	-1e-04	0.0197	0.0136	0.0048	0.0125	-0.0022	0.0013	-0.0039	0.0047	-0.0106	-0.0028	-0.0045	-0.0065	-0.0098
NA18991	0.0127	-0.0242	1e-04	0.0017	0.001	-0.0124	-0.0082	0.007	0.024	-0.0043	-0.002	-0.0053	0.0049	-0.0037	-0.0068	0.0049	0.0057	-0.0085	0.0054	0.0031
NA18992	0.0172	-0.026	6e-04	0.0048	0.0088	0.0141	0.0065	0.0297	-0.0028	0.0036	0.003	-0.0135	0.0019	7e-04	0.0048	0.0103	0.003	-0.0064	0.0032	0.0122
NA18993	0.0137	-0.0289	-2e-04	0.0076	0.0075	0.0345	0.005	0.0067	-0.0341	0.0088	0.0029	-0.0162	-0.0076	0.006	0.0098	0.017	0.009	0.0034	0.0015	0.0164
NA18994	0.0132	-0.0294	-3e-04	0.0077	0.0058	0.0296	-0.0025	-0.0056	-0.0216	0.0107	0.0045	-0.0185	-0.0035	0.0076	0.0112	0.0164	0.0033	0.0062	-0.0041	0.0074
NA18995	0.0103	-0.0039	-0.0096	0.0118	0.0288	0.0147	-0.0053	-0.0033	-0.0046	-0.0023	-3e-04	-0.0072	0	0.0045	0.0017	0.0115	0.0141	-0.0052	0.007	0.018
NA18997	0.0071	-0.0244	-0.0166	0.0127	0.0406	-0.028	-0.0078	-0.0061	0.0318	-0.0093	0.0039	0.0011	0.0015	-0.0045	-0.0103	0.0023	0.0058	-9e-04	-0.0164	-0.0305
NA18998	0.0146	-0.0201	0.0052	0.0026	0.0059	0.0058	0.0015	0.0169	4e-04	0.0045	0.0069	-0.0088	-0.0029	0.0062	0.0064	0.0063	-0.0044	1e-04	3e-04	0.006
NA18999	0.013	-0.0266	-5e-04	0.004	0.0034	0.0095	-0.0019	0.0063	0.0044	-6e-04	4e-04	-0.0039	0.0012	0.0142	0.0061	0.0065	0.0025	0.0047	0.0094	0.0126
NA19000	0.0142	-0.0266	6e-04	0.0043	0.0037	0.0155	0.001	0.0098	-0.0082	-0.0034	-0.0026	0.0029	0.0023	0.0049	0.0045	-3e-04	-0.0038	0.0031	0.0014	0.0048
NA19001	0.0112	-0.0212	-0.0107	0.0077	0.0253	-0.0153	-0.0061	-0.0074	0.0199	-0.0083	-0.0053	0.0107	0.0067	-0.0021	-0.0077	-0.0145	0.0061	-0.0114	0.0083	0.0089
NA19002	0.0101	-0.0234	0.0016	-1e-04	-0.0034	-0.0017	1e-04	0.0134	0.0175	-0.0117	0.0017	0.0089	0.0049	-0.0029	-0.0087	-0.0117	-0.0076	-0.0013	-0.0095	-0.0095
NA19003	0.009	-0.0074	-0.0107	0.0116	0.0312	0.0022	-0.0109	0.0023	0.0214	2e-04	0.0104	-0.0056	0.0022	-0.009	-0.0091	-0.0076	0.0056	-0.0165	-0.0034	0.002
NA19004	0.0141	-0.0255	0.0014	0.0027	0.0035	0.0113	-0.0014	0.0109	-0.002	-0.0054	-0.0046	0.0021	0.0012	0.0027	0.0049	3e-04	0	0.0018	0.0036	0.0024
NA19005	0.0142	-0.0236	-0.006	0.0096	0.019	0.0266	0.0083	0.0124	-0.03	0.0121	0.0106	-0.0123	-0.0089	8e-04	0.01	0.0084	-0.0015	0.004	-0.0032	0.005
NA19006	0.013	-0.0305	-0.0013	0.0089	0.0092	0.034	-9e-04	0.0029	-0.0336	0.0046	0.01	-0.0152	-0.012	0.0048	0.0079	0.0219	0.0084	0.0082	-0.006	-9e-04
NA19007	0.0097	-0.0016	-0.0017	0.0043	0.0084	0.0029	-0.0085	-0.0034	0.013	-0.01	-0.0039	0.0034	0.0036	-0.002	-0.0139	2e-04	0.0157	-0.0125	0.0054	0.0134
NA19009	0.0136	-0.0278	2e-04	0.0051	0.0044	0.0129	-0.0026	0.0099	-0.0049	-0.0014	0.0067	-0.0088	-0.0031	0.0016	0.0063	0.0122	0.0018	0.0067	-0.0083	-0.0112
NA19010	0.0143	-0.0245	2e-04	0.0029	0.0023	-0.0127	-0.0061	0.0048	0.0336	3e-04	0.0054	-0.0117	0.0028	-0.0099	-0.0112	0.0022	0.0011	-0.007	-0.0086	-0.0125
NA19011	0.0119	-0.021	-0.0092	0.0082	0.0243	0.0092	0.0053	0.0087	-0.0148	0.0101	0.0058	-4e-04	1e-04	4e-04	0.0106	-0.0099	-0.0011	-0.0032	9e-04	0.0102
NA19012	0.0117	-0.0224	-3e-04	0.0029	0.0025	0.0036	0.0017	0.0139	0.0028	-0.0064	-0.006	-0.0091	0.0049	-0.0012	0.0018	0.0048	0.0036	-0.0017	0.0013	0.0047
NA19017	-0.0322	-0.0216	0.0402	-0.0647	0.0263	-0.003	-0.0176	-0.0164	-0.0307	-0.038	0.0025	-0.0301	0.0236	-0.0365	-2e-04	0.0217	-0.0775	-0.0286	-0.0817	-0.0339
NA19019	-0.0404	-0.0027	-0.0419	0.0195	-0.0365	0.0539	0.0532	-0.0355	0.0604	-0.0558	0.0384	-0.0228	-0.0408	-0.0287	-0.0595	0.0717	-0.057	0.0087	-1e-04	0.033
NA19020	-0.0396	0.0031	-0.0156	-0.0445	-0.0197	0.0052	-0.0249	0.0257	-0.0081	0.0118	-0.0585	-0.0664	0.0148	-0.1275	-0.052	-0.0243	0.0214	0.0788	0.0521	-0.0181
NA19023	-0.0376	-0.0207	0.0355	-0.0416	0.018	-0.015	-0.036	-0.0313	-0.0122	-0.0187	-6e-04	-0.0146	0.0437	0.1004	-0.0084	0.0582	-0.0569	0.0033	-0.021	-0.0357
NA19024	-0.0272	0.0103	-0.0096	-0.0098	0.0367	-0.0371	-0.0059	0.0025	-0.0201	-0.0191	0.0317	-0.0076	-0.0148	-0.0294	-0.0045	-0.0302	-0.0027	-0.0087	0.0075	-1e-04
NA19026	-0.0415	-0.0025	0.0195	-0.053	0.0194	0.022	-0.0168	-0.0127	-0.0067	-0.0467	-0.0407	-0.0227	0.0466	-0.0274	0.0399	0.0072	-0.0136	0.0464	0.0516	0.0372
NA19027	-0.0416	0.0022	-0.0058	-0.0085	0.0458	-0.0348	0.0374	-0.0381	-0.0143	-0.0236	0.0722	0.0276	-0.024	0.1053	-0.0124	0.0683	-0.0246	0.0102	0.0083	0.0347
NA19028	-0.0342	-0.0079	0.0582	0.0682	-0.0322	-0.0354	-0.0203	-0.0105	-0.0128	0.0044	-0.015	0.0119	-0.0164	0.007	-0.0123	0.0081	-0.0275	-0.0035	0.0028	0.0145
NA19030	-0.0172	-0.0054	-0.0274	0.0036	0.0041	-0.0448	0.006	-0.0206	-0.0202	-0.0317	0.0093	0.0056	-0.0169	-0.0028	-0.0146	0.0148	-0.0147	-0.0188	-0.0039	0.0516
NA19031	-0.0316	-0.0102	-0.0281	-0.0028	0.0066	-0.0459	-0.0074	-0.0135	-0.0315	-0.0217	0.0079	0.0135	-0.025	0.0322	-0.0098	0.0251	-0.034	-0.0327	-0.0094	-0.0111
NA19035	-0.0329	-0.0128	-0.0207	0.0022	0.0028	-0.0797	-0.0085	-0.0326	-0.0433	-0.0506	0.0506	0.0169	-0.0199	0.028	-4e-04	-0.0081	-0.0164	0.0241	0.0042	0.0253
NA19036	-0.0297	-0.0121	0.0323	-0.0673	0.0148	0.0012	-0.0162	-0.0183	-0.0367	-0.0712	-0.039	-0.0344	0.0389	-0.0692	0.0481	0.044	-0.0439	-0.0186	0.039	-0.0122
NA19037	-0.0248	-0.0123	-0.0272	-0.0101	0.0175	-0.0336	-0.017	-0.0068	-0.0389	-0.0348	0.0098	0.0014	0.0116	-0.046	0.0293	-0.012	-0.0653	-0.0377	-0.075	-0.0224
NA19041	-0.0336	-0.0177	0.046	-0.0405	0.0078	-0.0124	0.0046	-0.0121	0.0034	-0.0091	0.0335	-0.0079	-0.0284	0.0177	-0.0314	0.0026	0.0346	-0.0345	-0.0044	0.0189
NA19043	-0.0353	-0.0067	0.0043	-0.0256	-0.0061	0.0065	-0.0198	-0.0271	0.0239	-0.0595	0.0409	-0.0035	0.0121	0.0789	0.0316	0.0177	-0.0229	-0.006	0.0247	0.0557
NA19054	0.0117	-0.0234	-0.0013	0.0025	0.0035	0.0041	0.0027	0.0104	0.0053	-0.0119	-0.0124	-0.0095	0.0038	0.0024	0.001	0.015	0.0166	0.0046	-0.0024	-0.0071
NA19055	0.0115	-0.022	5e-04	-4e-04	-0.004	-0.008	-0.0056	0.0037	0.0118	-0.0089	-0.0089	-0.0028	0.0065	0.0028	-9e-04	0.0112	0.0124	-0.0049	0.0091	0.0133
NA19056	0.0135	-0.0258	0.0012	0.0035	0.0014	0.0196	-0.0031	-0.0038	-0.0094	-0.0096	-0.006	0.0046	-0.0011	0.0032	-4e-04	0.0032	0.007	0.0024	0.0019	0.0105
