"lambda","value","metric","stability","mean","std","lower_range","upper_range"
4.64158883361278,0.0733441236528585,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0922656959761755,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.101828863913667,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0805715230076642,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0842256763736443,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0874661100690231,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0988862909623046,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0666970141971531,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0870946652306179,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0690695376399384,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0909892801281365,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0897907663674034,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0727199626217145,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0751061994386867,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.082561946102746,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.086046796038503,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0874115410919284,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0961085727506875,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0927972274050035,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0904152266167282,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0651974160283405,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.103773615676029,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0964639972302187,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0685186491412535,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0991761264520028,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.087674226305095,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0966558600990507,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0924968795618907,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0898761720297818,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0631889693223281,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0689874427487098,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0939331342224834,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.103975423229363,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.101030650665133,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0956010766829924,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0916480625164512,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0888883805525098,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.10764830088797,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0933077994182122,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0954945215708003,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0897161343921357,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0810804155428194,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0998343667502961,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0910396322654998,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0793461938324903,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.103480278868967,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0943460470891703,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0823517373429467,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0808950615360717,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.078905247538173,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0606047357172542,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.086160411700522,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.10172803187214,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0831749816078108,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0989955698342126,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0981937424335414,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0637578082060374,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0926597097614358,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0984350551934644,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0900759696288322,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0947000583338063,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0715685551922606,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0900302755233447,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.115062498758591,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.102813084054223,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0793253318416931,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0874309145689471,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0848000673415313,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.104053633462891,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.101832049494426,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0898696443958747,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0962711008738877,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0763529245172163,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0597946638854369,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0804169966504603,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0905511629579848,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0844339357795572,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0933479036642734,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0993782249709918,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.102880623258907,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0827161000272081,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.088322607854757,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0883669680581142,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.100602114121186,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.104972882556208,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0893940945152475,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0671190573395396,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0954419567200905,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0908945102485053,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0893784806430489,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0950420784244682,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.104547819940099,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0904445587341205,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0961231458321093,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0902245639990562,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.104805113499228,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0902303946297012,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0984391977983781,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0909550362197256,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0827998160469605,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0845296351370188,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0768587253703347,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0947666296996559,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0973192844962356,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0887533095899155,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0939670285345005,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.093189100194961,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0914507349903421,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0803089666599942,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0800654063037616,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0567814246368115,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.102552899892246,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0719387714263208,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.100816440844151,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0923224193412301,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0980021223123217,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0755079591479138,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0820866447898185,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0958901060047604,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0912795041839652,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0920830842215086,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0828366907002067,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0879211517647436,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0957196372277516,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0787237005620486,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.103301397422091,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0889594201427807,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0910919690184337,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0932743613485105,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0969610666490375,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.083716073500478,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0950218382745174,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0758209920170512,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0713763591547343,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0844659498408197,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0815667537633973,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0876199329326752,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.087111835672244,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0718301015573837,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0758278759090992,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.082262213483328,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0703035683691347,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0959686522292362,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0792959072067143,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0819361788431371,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0827941761183809,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0748686798639474,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0832964005969975,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0793261849940737,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0777436821098072,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0715648246326581,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0755719182287387,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0895268540297363,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0810112198260884,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0940833861534768,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0713303213384867,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0703385165344849,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0879322047455419,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0802698660568277,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0851553621834226,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0926898450511079,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0643237148723391,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.098192469126278,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0871863316832348,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0807353536031888,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0871762949586522,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0857246568671662,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0981550655559347,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0748666597709918,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0888501838866192,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0858602930240625,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0873693168343552,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0826737131654111,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.077970767129634,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0739219530836401,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.10167269942327,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0837870156891978,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0727723999387302,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0824972848361267,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.105989513066204,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0831332912975068,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0864046784843349,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0704347781240459,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0809982562414395,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0797274924960625,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0801664962923523,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0907183905099942,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0672272105754863,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0915409324300148,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0859252091631968,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0771505593860673,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0809206494410445,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.083471176054436,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0975169864524914,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0894574498598153,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0711167187663638,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0941172456423348,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0860784979647453,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0730234220631177,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0716277259626992,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0924715761106902,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0877691674288243,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0770718732641357,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0799127736372801,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0787739942771425,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0870894549824816,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0954609634706871,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0709755502213049,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0946051014308196,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0701395361548109,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0961165823721181,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0679340608582091,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.097623549578942,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0887140662892616,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0876718281018346,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0776069066553879,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0807195393866379,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0963323476388258,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0726585411663159,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.101864144848738,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0853311071259633,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0859803496812155,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0765500593175945,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0823013390234963,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0911488631100527,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0841783984294157,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0951396870671322,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0882623681906272,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0735512906734046,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.0981058145470974,"NID","Internal",61.41,1.15553127402616,58,64
4.64158883361278,0.520293739693402,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.530967542390725,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.527004867004556,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.537601591730111,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.52665144437738,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.524677282036154,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.527334092476593,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.540595441715459,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53908076293699,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.535054165259881,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53090310736823,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.544049179971242,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.530545147447503,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.531932547384332,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.535488267579861,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.537372270048379,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.535839008443452,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.540197064339306,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.542833326403324,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.52631414015076,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.54177893756557,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.529220487219225,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539291250636014,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.546476514068668,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.531269400640515,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.533305429118543,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.537487592219166,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.536058407134337,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.533092449074875,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.543677323026642,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.530241940817731,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.52826942482542,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.535667262379047,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.536414386833029,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.540090611595351,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.527696861987705,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.527121015572851,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53347186105591,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.530082541380123,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.531179594944458,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539187022494478,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.536488544366897,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539246178129821,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.535561994969626,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.526143531697353,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.529487073811734,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.531439303905481,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.530347940314096,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.541319975509032,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.533983690843025,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.537343338437771,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.532775011498202,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.534412516214558,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.537863764523087,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.529053452900631,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.535586152038911,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.534252975610109,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.523383027737533,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.531268674528721,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.532747190161446,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.526691218676822,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.540288608481114,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.52943686763732,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.544265583256453,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.536647693758113,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.527365038172635,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.537802066358947,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539090137128848,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53604946901317,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.523639265084236,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539514427919408,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.536960542570692,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.528251206669883,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.529511878116218,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.540494622027324,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539922501000711,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.536724159786198,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.542173540913726,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.537536486067278,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539763031901112,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.541713995258226,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.545982557851637,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53364985313754,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53526236856984,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.530596771327844,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539072644406467,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.54391477126373,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53692982090917,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.542850856416239,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.535370767675793,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53044493257355,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.536174838903352,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.530344854554297,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.540007643664945,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.529888352710676,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.528055695206987,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.53314011390965,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.532912114753367,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.545870766615947,"NID","Spop",61.41,1.15553127402616,58,64
4.64158883361278,0.539763054013671,"NID","Spop",61.41,1.15553127402616,58,64
10,0.101706102770189,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0949795518912974,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0882097316413278,"NID","Internal",133.77,1.83597605670882,130,138
10,0.087690885993071,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0880207799638013,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0972783227997892,"NID","Internal",133.77,1.83597605670882,130,138
10,0.100710631389109,"NID","Internal",133.77,1.83597605670882,130,138
10,0.113950930898913,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0927266792024958,"NID","Internal",133.77,1.83597605670882,130,138
10,0.100489186184088,"NID","Internal",133.77,1.83597605670882,130,138
10,0.101374262231899,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0850981819247117,"NID","Internal",133.77,1.83597605670882,130,138
10,0.101197026043277,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0891299954512608,"NID","Internal",133.77,1.83597605670882,130,138
10,0.122316457265688,"NID","Internal",133.77,1.83597605670882,130,138
10,0.0996201552650052,"NID","Internal",133.77,1.83597605670882,130,138
